timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
241578.780000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-2.261026,-0.418548,-0.238800,-0.000097,0.000000,-0.000000,-23.523683,-4.324761,-1.846358,-0.000766,0.000000,1.437485,-1.089110,2.525823,3.275361,1.572174,3.357402,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.358022,-1.969456,-0.484313,-0.192715,-0.038127,-0.021412,-0.000000,-2.261026,-0.418548,-0.238800,-0.000097,0.000000,0.086282,-0.363182,0.250112,0.000081,-0.000013,-3.053749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.400682,3.685605,0.743875,-0.050444,0.073932,0.045690,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.668856,7,253,253,253,253,253,253,1,0.191536,0.019154,9.557653,0.000000,1.000000,0.000000,47.505077,47.566872,0.661325,47.498932,47.398605,47.513268,47.527599,47.326939,47.398605,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-648.003618,148.733598,19379.714181,-33.667421,-11.280764,33.970720,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.782000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.261015,-0.418491,-0.238802,-0.000102,0.000000,0.000000,-23.523570,-4.324169,-1.846372,-0.000800,0.000000,1.437505,-1.089115,2.525840,3.275365,1.572137,3.357341,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.324681,-1.969044,-0.512632,-0.181863,-0.023196,-0.043296,0.000000,-2.261015,-0.418491,-0.238802,-0.000102,0.000000,0.086294,-0.363176,0.250110,0.000029,0.000022,-3.053791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.518821,3.528429,0.603410,-0.057617,0.079579,0.046573,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.651120,7,253,253,253,253,253,253,1,0.229843,0.153229,9.500193,0.000000,1.000000,0.000000,47.498810,47.554333,0.645659,47.455936,47.412937,47.498932,47.484600,47.312607,47.384270,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-647.872034,148.880020,19379.573490,-33.660765,-11.287016,33.971600,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.784000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-2.260979,-0.418470,-0.238803,-0.000099,0.000000,-0.000000,-23.523193,-4.323952,-1.846382,-0.000779,0.000000,1.437460,-1.089156,2.525827,3.275314,1.572115,3.357423,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.352254,-1.970313,-0.525099,-0.187244,-0.025298,-0.040306,-0.000000,-2.260979,-0.418470,-0.238803,-0.000099,0.000000,0.086280,-0.363175,0.250132,-0.000031,-0.000129,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.364554,3.629145,0.784197,-0.058630,0.074743,0.043769,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.653268,7,253,253,253,253,253,253,1,0.153229,0.076614,9.481039,0.000000,1.000000,0.000000,47.512241,47.576725,0.576284,47.498932,47.412937,47.513268,47.513268,47.341274,47.384270,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-648.034762,148.792910,19379.754483,-33.659336,-11.282284,33.968802,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.786000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-2.260922,-0.418559,-0.238795,-0.000097,0.000000,-0.000000,-23.522598,-4.324873,-1.846322,-0.000766,0.000000,1.437460,-1.089156,2.525816,3.275389,1.572120,3.357411,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.368609,-1.967408,-0.510740,-0.193066,-0.037348,-0.028970,-0.000000,-2.260922,-0.418559,-0.238795,-0.000097,0.000000,0.086279,-0.363186,0.250126,-0.000008,-0.000036,-3.053765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.293094,3.716254,1.082468,-0.055670,0.074704,0.047924,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.652296,7,253,253,253,253,253,253,1,0.287304,0.210690,9.595961,0.000000,1.000000,0.000000,47.540901,47.581200,0.629992,47.470268,47.341274,47.556267,47.527599,47.355606,47.384270,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-648.113507,148.712559,19380.052588,-33.662279,-11.281988,33.972953,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.786000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-2.260922,-0.418559,-0.238795,-0.000097,0.000000,-0.000000,-23.522598,-4.324873,-1.846322,-0.000766,0.000000,1.437460,-1.089156,2.525816,3.275389,1.572120,3.357411,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.368609,-1.967408,-0.510740,-0.193066,-0.037348,-0.028970,-0.000000,-2.260922,-0.418559,-0.238795,-0.000097,0.000000,0.086279,-0.363186,0.250126,-0.000008,-0.000036,-3.053765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.293094,3.716254,1.082468,-0.055670,0.074704,0.047924,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.652296,7,253,253,253,253,253,253,1,0.287304,0.210690,9.595961,0.000000,1.000000,0.000000,47.540901,47.581200,0.629992,47.470268,47.341274,47.556267,47.527599,47.355606,47.384270,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-648.113507,148.712559,19380.052588,-33.662279,-11.281988,33.972953,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.790000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.260959,-0.418681,-0.238793,-0.000100,0.000000,0.000000,-23.522986,-4.326139,-1.846308,-0.000786,0.000000,1.437485,-1.089049,2.525807,3.275406,1.572141,3.357403,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.320202,-1.967599,-0.524861,-0.180973,-0.026879,-0.043230,0.000000,-2.260959,-0.418681,-0.238793,-0.000100,0.000000,0.086284,-0.363197,0.250088,0.000055,0.000132,-3.053748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.618333,3.357729,0.856765,-0.060752,0.080090,0.043108,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.652441,7,253,253,253,253,253,253,1,0.172383,0.134075,9.519346,0.000000,1.000000,0.000000,47.497913,47.531048,0.645659,47.455936,47.341274,47.484600,47.513268,47.269608,47.369938,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-647.758071,149.041259,19379.826670,-33.657688,-11.287807,33.968130,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.792000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.261155,-0.418415,-0.238808,-0.000099,0.000000,0.000000,-23.525031,-4.323390,-1.846425,-0.000781,0.000000,1.437448,-1.089155,2.525795,3.275335,1.572137,3.357411,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.349275,-1.968050,-0.509041,-0.191269,-0.031443,-0.025789,0.000000,-2.261155,-0.418415,-0.238808,-0.000099,0.000000,0.086272,-0.363187,0.250134,-0.000002,-0.000151,-3.053777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.538070,3.623169,0.740183,-0.053887,0.079365,0.047409,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.652021,7,253,253,253,253,253,253,1,0.153229,0.038307,9.481039,0.000000,1.000000,0.000000,47.526573,47.582100,0.629992,47.498932,47.384270,47.541931,47.527599,47.341274,47.412937,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-647.861264,148.783713,19379.710605,-33.664466,-11.286471,33.972445,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.794000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.260980,-0.418615,-0.238794,-0.000099,0.000000,0.000000,-23.523209,-4.325449,-1.846315,-0.000779,0.000000,1.437460,-1.089081,2.525831,3.275377,1.572115,3.357324,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.329548,-1.975827,-0.539741,-0.183268,-0.035982,-0.027710,0.000000,-2.260980,-0.418615,-0.238794,-0.000099,0.000000,0.086279,-0.363187,0.250099,0.000006,0.000083,-3.053852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.286375,3.574961,0.690454,-0.054413,0.073281,0.044271,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.672133,7,253,253,253,253,253,253,1,0.210690,0.114922,9.423578,0.000000,1.000000,0.000000,47.547173,47.584785,0.623279,47.498932,47.441601,47.541931,47.513268,47.269608,47.384270,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-648.107448,148.854362,19379.660316,-33.663397,-11.280460,33.969294,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.796000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-2.261056,-0.418427,-0.238806,-0.000097,0.000000,-0.000000,-23.523992,-4.323511,-1.846404,-0.000766,0.000000,1.437500,-1.089168,2.525835,3.275364,1.572141,3.357406,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.347875,-1.947012,-0.515105,-0.192103,-0.025079,-0.024964,-0.000000,-2.261056,-0.418427,-0.238806,-0.000097,0.000000,0.086292,-0.363173,0.250130,0.000020,-0.000068,-3.053730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.472672,3.768572,0.736294,-0.048983,0.076965,0.047677,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.665472,7,253,253,253,253,253,253,1,0.268151,0.057461,9.500193,0.000000,1.000000,0.000000,47.501499,47.547173,0.641182,47.498932,47.398605,47.556267,47.484600,47.312607,47.384270,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-647.939333,148.644498,19379.706577,-33.669143,-11.283655,33.972708,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241578.798000,1.437494,-1.089114,2.525809,3.275377,1.572121,3.357390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.260889,-0.418569,-0.238798,-0.000099,0.000000,0.000000,-23.522258,-4.324977,-1.846348,-0.000781,0.000000,1.437453,-1.089123,2.525835,3.275368,1.572137,3.357411,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.348962,-1.964008,-0.520093,-0.193397,-0.019773,-0.030094,0.000000,-2.260889,-0.418569,-0.238798,-0.000099,0.000000,0.086275,-0.363181,0.250114,0.000027,0.000007,-3.053773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.411618,3.669006,0.883416,-0.053818,0.074227,0.048111,0.086290,-0.363187,0.250113,0.000000,-0.000000,-3.053753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,28.437500,29.187500,27.687500,31.875000,35.062500,36.187500,0.652452,7,253,253,253,253,253,253,1,0.210690,0.134075,9.576807,0.000000,1.000000,0.000000,47.494331,47.529259,0.665802,47.470268,47.384270,47.470268,47.470268,47.312607,47.369938,0,1,-0.000000,-0.000000,0.004000,0.004000,1,1,-647.991231,148.749295,19379.853521,-33.664081,-11.281352,33.973139,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
